block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,AL,1,0,8309,0,0,0,34.596
2,AL,1,0,168,0,0,0,1.155
3,AL,1,0,77,0,0,0,9.074
4,AL,1,0,51,0,0,0,16.862
5,AL,1,0,70,0,0,0,8.504
6,AL,1,0,59,0,0,0,8.504
7,AL,1,0,44,0,0,0,0.094
8,AL,1,0,42,0,0,0,0.421
9,AL,1,0,52,0,0,0,0.132
10,AL,1,0,44,0,0,0,0.055
11,AL,1,0,97,0,0,0,0.497
12,AL,1,0,63,0,0,0,0.164
13,AL,1,0,61,0,0,0,0.404
14,AL,1,0,117,0,0,0,0.070
15,AL,1,0,44,0,0,0,0.054
16,AL,1,0,74,0,0,0,0.064
17,AL,1,0,63,0,0,0,0.102
18,AL,1,0,60,0,0,0,0.062
19,AL,1,0,64,0,0,0,0.070
20,AL,1,0,60,0,0,0,0.170
21,AL,1,0,60,0,0,0,0.820
22,AL,1,0,56,0,0,0,0.522
23,AL,1,0,50,0,0,0,0.156
24,AL,1,0,51,0,0,0,0.249
25,AL,1,0,54,0,0,0,0.759
26,AL,1,0,45,0,0,0,0.063
27,AL,1,0,54,0,0,0,0.100
28,AL,1,0,50,0,0,0,0.062
29,AL,1,0,49,0,0,0,0.062
30,AL,1,0,71,0,0,0,0.070
31,AL,17,16,1524,0,0,0,1.685
32,AL,29,28,379,0,0,0,1.428
33,AL,27,26,128,0,0,0,0.686
34,AL,25,24,138,0,0,0,0.681
35,AL,23,22,125,0,0,0,0.268
36,AL,30,28,561,0,0,0,1.314
37,AL,30,28,171,0,0,0,0.459
38,AL,30,28,180,0,0,0,0.288
39,AL,30,28,147,0,0,0,0.268
40,AL,30,28,121,0,0,0,0.285
41,AL,30,28,127,0,0,0,2.081
42,AL,30,28,172,0,0,0,0.334
43,AL,30,28,117,0,0,0,0.275
44,AL,30,28,130,0,0,0,0.280
45,AL,30,28,155,0,0,0,0.288
46,AL,30,28,95,0,0,0,1.984
47,AL,30,28,111,0,0,0,0.870
48,AL,30,28,119,0,0,0,0.203
49,AL,30,28,102,0,0,0,0.272
50,AL,30,28,106,0,0,0,0.281
51,AL,30,28,98,0,0,0,2.250
52,AL,30,28,115,0,0,0,0.653
