block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,AL,8,7,8513,0,0,0,34.255
2,AL,15,14,199,0,0,0,13.438
3,AL,7,6,75,0,0,0,5.360
4,AL,21,0,1633,0,0,0,11.810
5,AL,53,23,1164,0,0,0,29.247
6,AL,76,46,702,0,0,0,43.665
7,AL,74,44,1169,0,0,0,56.179
8,AL,76,46,538,0,0,0,54.308
9,AL,64,34,621,0,0,0,57.595
10,AL,65,35,372,0,0,0,50.997
11,AL,51,21,392,0,0,0,51.092
12,AL,44,14,263,0,0,0,43.120
13,AL,46,16,213,0,0,0,39.725
14,AL,39,9,265,2,1,1,41.432
15,AL,44,14,239,0,0,0,37.454
16,AL,37,7,194,0,0,0,40.782
17,AL,41,11,318,0,0,0,36.439
18,AL,46,16,390,0,0,0,40.871
19,AL,41,11,378,0,0,0,43.478
20,AL,44,14,223,0,0,0,41.199
21,AL,40,10,196,0,0,0,43.278
22,AL,42,12,254,0,0,0,40.648
23,AL,46,16,186,0,0,0,43.444
24,AL,35,5,136,0,0,0,47.611
25,AL,38,8,158,0,0,0,37.321
26,AL,38,8,185,0,0,0,39.289
27,AL,39,9,204,0,0,0,38.499
28,AL,36,6,136,0,0,0,41.190
29,AL,38,8,155,0,0,0,38.904
30,AL,39,9,119,0,0,0,38.707
31,AL,37,7,113,0,0,0,40.919
32,AL,34,4,108,0,0,0,37.829
33,AL,36,6,105,0,0,0,37.485
34,AL,39,9,196,0,0,0,40.081
35,AL,41,11,136,0,0,0,45.720
36,AL,37,7,97,0,0,0,41.599
37,AL,37,7,92,0,0,0,40.512
38,AL,43,13,116,0,0,0,43.138
39,AL,33,3,167,0,0,0,47.524
40,AL,38,8,103,0,0,0,38.227
41,AL,38,8,144,0,0,0,40.266
42,AL,41,11,97,0,0,0,40.823
43,AL,33,3,88,0,0,0,41.909
44,AL,39,9,119,0,0,0,40.238
45,AL,39,9,85,0,0,0,42.930
46,AL,40,10,101,0,0,0,42.526
47,AL,33,3,89,0,0,0,47.468
48,AL,38,8,92,0,0,0,36.613
49,AL,40,10,94,0,0,0,46.036
50,AL,39,9,211,0,0,0,44.997
51,AL,35,5,80,0,0,0,43.285
52,AL,39,9,111,0,0,0,39.603
53,AL,39,9,138,0,0,0,41.144
54,AL,39,9,101,0,0,0,42.991
55,AL,34,4,83,0,0,0,40.875
56,AL,40,10,135,0,0,0,38.442
57,AL,43,13,119,0,0,0,49.315
58,AL,33,3,80,0,0,0,45.983
59,AL,39,9,112,0,0,0,36.333
60,AL,44,14,109,0,0,0,46.820
61,AL,37,7,123,0,0,0,47.701
62,AL,38,8,137,0,0,0,41.939
63,AL,41,11,160,0,0,0,43.977
64,AL,41,11,86,0,0,0,44.305
65,AL,34,4,186,0,0,0,44.411
66,AL,40,10,78,0,0,0,39.393
67,AL,39,9,69,0,0,0,43.283
68,AL,37,7,113,0,0,0,44.037
69,AL,38,8,77,0,0,0,44.147
70,AL,39,9,72,0,0,0,42.805
71,AL,41,11,127,0,0,0,47.990
72,AL,35,5,82,0,0,0,45.956
73,AL,39,9,82,0,0,0,43.314
74,AL,41,11,80,0,0,0,46.591
75,AL,37,7,72,0,0,0,48.702
76,AL,38,8,68,0,0,0,43.682
77,AL,39,9,69,0,0,0,43.077
78,AL,40,10,85,0,0,0,44.998
79,AL,35,5,72,0,0,0,45.778
80,AL,37,7,69,0,0,0,44.764
81,AL,53,23,88,1,1,0,33.364
82,AL,100,70,129,0,0,0,32.970
83,AL,45,15,76,0,0,0,115.570
84,AL,40,10,99,0,0,0,51.721
85,AL,39,9,83,0,0,0,49.834
86,AL,37,7,78,0,0,0,44.750
87,AL,34,4,55,0,0,0,47.866
88,AL,37,7,60,0,0,0,40.628
89,AL,38,8,58,0,0,0,49.999
90,AL,39,9,88,0,0,0,48.417
91,AL,32,2,52,0,0,0,47.448
92,AL,38,8,64,0,0,0,39.547
93,AL,38,8,99,0,0,0,45.028
94,AL,41,11,59,0,0,0,44.009
95,AL,33,3,108,0,0,0,49.647
96,AL,37,7,74,0,0,0,43.595
97,AL,37,7,60,0,0,0,42.615
98,AL,40,10,70,0,0,0,46.838
99,AL,36,6,96,0,0,0,47.364
100,AL,38,8,83,0,0,0,43.028
101,AL,37,7,58,0,0,0,45.496
102,AL,42,12,66,0,0,0,44.695
103,AL,33,3,99,0,0,0,48.925
104,AL,37,7,55,0,0,0,48.060
105,AL,37,7,59,0,0,0,48.598
106,AL,41,11,62,0,0,0,45.070
107,AL,35,5,76,0,0,0,46.248
108,AL,38,8,80,0,0,0,39.952
109,AL,39,9,80,0,0,0,44.848
110,AL,40,10,109,0,0,0,46.035
111,AL,33,3,72,0,0,0,48.888
112,AL,38,8,87,0,0,0,38.611
113,AL,41,11,67,0,0,0,44.505
114,AL,40,10,91,0,0,0,49.292
115,AL,35,5,83,0,0,0,51.868
116,AL,41,11,61,0,0,0,41.619
117,AL,42,12,63,0,0,0,54.789
118,AL,33,3,94,0,0,0,47.849
119,AL,39,9,56,0,0,0,38.323
120,AL,40,10,104,0,0,0,47.015
121,AL,41,11,97,0,0,0,53.247
122,AL,34,4,57,0,0,0,46.506
123,AL,40,10,101,0,0,0,42.159
124,AL,40,10,84,0,0,0,46.952
125,AL,36,6,76,0,0,0,49.497
126,AL,38,8,90,0,0,0,43.567
127,AL,39,9,142,0,0,0,46.734
128,AL,43,13,102,0,0,0,42.855
129,AL,38,8,63,0,0,0,53.521
130,AL,40,10,76,0,0,0,47.798
131,AL,40,10,72,0,0,0,46.073
132,AL,36,6,121,0,0,0,43.863
133,AL,40,10,68,0,0,0,41.655
134,AL,43,13,110,0,0,0,48.922
135,AL,33,3,141,0,0,0,48.660
136,AL,38,8,89,0,0,0,45.558
137,AL,41,11,92,0,0,0,47.311
138,AL,41,11,188,0,0,0,109.644
139,AL,53,23,148,0,0,0,45.535
140,AL,37,7,68,0,0,0,65.356
141,AL,39,9,110,0,0,0,49.078
142,AL,42,12,69,0,0,0,48.794
143,AL,39,9,68,0,0,0,45.834
144,AL,38,8,66,0,0,0,46.097
145,AL,39,9,101,0,0,0,47.919
146,AL,43,13,98,0,0,0,121.260
147,AL,58,28,87,0,0,0,64.584
148,AL,40,10,64,0,0,0,60.652
149,AL,40,10,71,0,0,0,47.286
150,AL,41,11,98,0,0,0,52.289
151,AL,35,5,69,0,0,0,51.157
152,AL,40,10,73,0,0,0,48.371
153,AL,40,10,71,0,0,0,47.340
154,AL,36,6,109,0,0,0,115.073
155,AL,44,14,92,0,0,0,41.986
156,AL,44,14,85,0,0,0,48.617
157,AL,36,6,163,0,0,0,48.743
158,AL,39,9,79,0,0,0,46.617
159,AL,40,10,84,0,0,0,52.425
160,AL,37,7,59,0,0,0,60.314
161,AL,35,5,95,0,0,0,45.324
162,AL,39,9,109,0,0,0,121.377
163,AL,54,24,139,0,0,0,74.691
164,AL,46,16,138,0,0,0,60.594
165,AL,40,10,91,0,0,0,53.463
166,AL,43,13,103,0,0,0,45.615
167,AL,43,13,82,0,0,0,48.958
168,AL,124,94,185,2,2,1,27.412
169,AL,138,108,220,0,0,0,83.539
170,AL,51,21,194,0,0,0,157.341
171,AL,47,17,107,0,0,0,129.922
172,AL,42,12,68,0,0,0,58.756
173,AL,38,8,85,0,0,0,47.678
174,AL,41,11,63,0,0,0,44.514
175,AL,33,3,57,0,0,0,54.867
176,AL,39,9,77,0,0,0,42.747
177,AL,42,12,88,0,0,0,55.012
178,AL,39,9,111,0,0,0,53.062
179,AL,37,7,81,0,0,0,125.444
180,AL,47,17,93,0,0,0,44.053
181,AL,36,6,87,0,0,0,53.190
182,AL,43,13,139,0,0,0,45.263
183,AL,41,11,85,0,0,0,48.978
184,AL,36,6,81,0,0,0,52.914
185,AL,38,8,60,0,0,0,52.854
186,AL,39,9,81,0,0,0,54.829
187,AL,40,10,116,0,0,0,115.231
188,AL,41,11,64,0,0,0,51.864
189,AL,39,9,72,0,0,0,47.738
190,AL,40,10,93,0,0,0,45.486
191,AL,38,8,88,0,0,0,51.980
192,AL,42,12,97,0,0,0,50.576
193,AL,43,13,65,0,0,0,56.259
194,AL,35,5,55,0,0,0,59.369
195,AL,37,8,81,0,0,0,125.583
196,AL,48,18,77,0,0,0,44.741
197,AL,42,12,86,0,0,0,55.134
198,AL,41,11,87,0,0,0,51.579
199,AL,37,7,57,0,0,0,52.967
200,AL,37,7,60,0,0,0,46.938
201,AL,38,8,141,0,0,0,56.867
202,AL,42,12,124,0,0,0,52.890
203,AL,33,3,83,0,0,0,123.478
204,AL,53,23,88,0,0,0,41.673
205,AL,37,7,134,0,0,0,62.348
206,AL,39,9,56,0,0,0,49.756
207,AL,40,10,78,0,0,0,54.159
