block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,DISABLED,4,0,0,0,0,0,34.476
2,DISABLED,12,0,0,0,0,0,12.924
3,DISABLED,13,0,0,0,0,0,9.457
4,DISABLED,1,0,0,0,0,0,5.047
5,DISABLED,31,0,0,0,0,0,3.045
6,DISABLED,56,0,0,0,0,0,37.017
7,DISABLED,111,0,0,0,0,0,33.052
8,DISABLED,123,0,0,0,0,0,45.717
9,DISABLED,201,0,0,0,0,0,51.375
10,DISABLED,204,0,0,1,1,1,98.932
11,DISABLED,300,0,0,0,0,0,81.661
12,DISABLED,203,0,0,0,0,0,129.853
13,DISABLED,277,0,0,0,0,0,86.038
14,DISABLED,193,0,0,1,0,0,129.004
15,DISABLED,263,0,0,0,0,0,102.192
16,DISABLED,161,0,0,0,0,0,108.160
17,DISABLED,51,0,0,0,0,0,146.038
18,DISABLED,43,0,0,0,0,0,52.485
19,DISABLED,41,0,0,0,0,0,47.057
20,DISABLED,34,0,0,0,0,0,42.007
21,DISABLED,32,0,0,0,0,0,35.988
22,DISABLED,45,0,0,0,0,0,34.019
23,DISABLED,40,0,0,0,0,0,43.514
24,DISABLED,34,0,0,0,0,0,38.721
25,DISABLED,39,0,0,0,0,0,35.601
26,DISABLED,40,0,0,0,0,0,38.369
27,DISABLED,40,0,0,0,0,0,41.478
28,DISABLED,32,0,0,0,0,0,42.120
29,DISABLED,39,0,0,0,0,0,34.968
30,DISABLED,40,0,0,0,0,0,43.767
31,DISABLED,39,0,0,0,0,0,41.731
32,DISABLED,32,0,0,0,0,0,45.944
33,DISABLED,43,0,0,0,0,0,40.425
34,DISABLED,42,0,0,0,0,0,47.989
35,DISABLED,95,0,0,1,1,0,45.407
36,DISABLED,53,0,0,0,0,0,96.671
37,DISABLED,36,0,0,0,0,0,58.515
38,DISABLED,37,0,0,0,0,0,41.713
39,DISABLED,40,0,0,0,0,0,43.616
40,DISABLED,36,0,0,0,0,0,44.504
41,DISABLED,36,0,0,0,0,0,41.210
42,DISABLED,32,0,0,0,0,0,43.115
43,DISABLED,39,0,0,0,0,0,35.461
44,DISABLED,40,0,0,0,0,0,41.815
45,DISABLED,39,0,0,0,0,0,46.451
46,DISABLED,32,0,0,0,0,0,42.438
47,DISABLED,39,0,0,0,0,0,35.440
48,DISABLED,39,0,0,0,0,0,44.953
49,DISABLED,40,0,0,0,0,0,41.762
50,DISABLED,38,0,0,0,0,0,43.716
51,DISABLED,41,0,0,0,0,0,41.834
52,DISABLED,41,0,0,0,0,0,46.594
53,DISABLED,32,0,0,0,0,0,42.950
54,DISABLED,39,0,0,0,0,0,36.809
55,DISABLED,41,0,0,0,0,0,40.042
56,DISABLED,38,0,0,0,0,0,48.157
57,DISABLED,33,0,0,0,0,0,40.173
58,DISABLED,40,0,0,0,0,0,38.893
59,DISABLED,41,0,0,0,0,0,42.416
60,DISABLED,36,0,0,0,0,0,47.537
61,DISABLED,38,0,0,0,0,0,39.894
62,DISABLED,40,0,0,0,0,0,42.605
63,DISABLED,39,0,0,0,0,0,45.392
64,DISABLED,34,0,0,0,0,0,47.629
65,DISABLED,39,0,0,0,0,0,40.196
66,DISABLED,40,0,0,0,0,0,47.119
