block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,HFL_9_1,1,0,17212,0,0,0,34.429
2,HFL_9_1,1,0,342,0,0,0,17.935
3,HFL_9_1,1,0,105,0,0,0,8.972
4,HFL_9_1,1,0,148,0,0,0,8.854
5,HFL_9_1,1,0,118,0,0,0,0.466
6,HFL_9_1,1,0,113,0,0,0,0.834
7,HFL_9_1,1,0,104,0,0,0,0.187
8,HFL_9_1,1,0,119,0,0,0,0.414
9,HFL_9_1,1,0,117,0,0,0,0.063
10,HFL_9_1,1,0,121,0,0,0,0.405
11,HFL_9_1,1,0,114,0,0,0,0.061
12,HFL_9_1,1,0,107,0,0,0,0.109
13,HFL_9_1,1,0,121,0,0,0,0.070
14,HFL_9_1,1,0,116,0,0,0,0.063
15,HFL_9_1,1,0,125,0,0,0,0.412
16,HFL_9_1,1,0,110,0,0,0,0.054
17,HFL_9_1,1,0,147,0,0,0,0.125
18,HFL_9_1,1,0,99,0,0,0,0.054
19,HFL_9_1,1,0,100,0,0,0,0.078
20,HFL_9_1,1,0,101,0,0,0,0.099
21,HFL_9_1,1,0,117,0,0,0,0.493
22,HFL_9_1,1,0,110,0,0,0,0.850
23,HFL_9_1,1,0,81,0,0,0,0.460
24,HFL_9_1,1,0,103,0,0,0,0.601
25,HFL_9_1,1,0,96,0,0,0,0.133
26,HFL_9_1,1,0,102,0,0,0,0.078
27,HFL_9_1,1,0,115,0,0,0,0.086
28,HFL_9_1,1,0,78,0,0,0,0.078
29,HFL_9_1,1,0,84,0,0,0,0.125
30,HFL_9_1,1,0,88,0,0,0,0.070
31,HFL_9_1,16,15,2143,0,0,0,1.724
32,HFL_9_1,29,28,449,0,0,0,1.786
33,HFL_9_1,28,27,371,0,0,0,1.096
34,HFL_9_1,27,26,172,0,0,0,1.139
35,HFL_9_1,26,25,233,0,0,0,1.143
36,HFL_9_1,30,28,1712,0,0,0,1.944
37,HFL_9_1,30,28,202,0,0,0,1.213
38,HFL_9_1,30,28,426,0,0,0,1.112
39,HFL_9_1,30,28,205,0,0,0,0.800
40,HFL_9_1,30,28,167,0,0,0,1.199
41,HFL_9_1,30,28,176,0,0,0,2.797
42,HFL_9_1,30,28,211,0,0,0,0.842
43,HFL_9_1,30,28,259,0,0,0,1.302
44,HFL_9_1,30,28,180,0,0,0,0.881
45,HFL_9_1,30,28,173,0,0,0,0.913
46,HFL_9_1,30,28,268,0,0,0,2.712
47,HFL_9_1,30,28,186,0,0,0,0.935
48,HFL_9_1,30,28,174,0,0,0,0.961
49,HFL_9_1,30,28,186,0,0,0,1.350
50,HFL_9_1,30,27,229,0,0,0,1.058
51,HFL_9_1,30,27,189,0,0,0,2.484
52,HFL_9_1,30,27,181,0,0,0,0.713
53,HFL_9_1,30,27,246,0,0,0,1.146
54,HFL_9_1,30,27,181,0,0,0,0.747
55,HFL_9_1,30,27,150,0,0,0,1.262
56,HFL_9_1,30,27,159,0,0,0,2.551
57,HFL_9_1,30,27,186,0,0,0,0.865
58,HFL_9_1,30,27,168,0,0,0,0.779
59,HFL_9_1,30,27,214,0,0,0,1.060
60,HFL_9_1,30,27,153,0,0,0,1.433
61,HFL_9_1,30,27,174,0,0,0,2.996
62,HFL_9_1,30,27,152,0,0,0,0.935
63,HFL_9_1,30,27,149,0,0,0,0.825
64,HFL_9_1,30,27,176,0,0,0,0.896
65,HFL_9_1,30,27,163,0,0,0,1.661
66,HFL_9_1,30,27,164,0,0,0,2.805
67,HFL_9_1,30,27,167,0,0,0,0.981
68,HFL_9_1,30,26,199,0,0,0,0.498
69,HFL_9_1,30,26,115,0,0,0,0.725
70,HFL_9_1,30,26,105,0,0,0,1.706
71,HFL_9_1,30,26,104,0,0,0,2.376
72,HFL_9_1,30,26,113,0,0,0,0.812
73,HFL_9_1,30,26,126,0,0,0,0.701
74,HFL_9_1,30,26,112,0,0,0,0.826
75,HFL_9_1,30,26,116,0,0,0,1.776
76,HFL_9_1,30,26,112,0,0,0,2.354
77,HFL_9_1,30,26,166,0,0,0,0.958
78,HFL_9_1,30,26,121,0,0,0,0.942
79,HFL_9_1,30,26,109,0,0,0,0.918
80,HFL_9_1,30,26,132,0,0,0,2.336
81,HFL_9_1,30,25,779,0,0,0,2.125
82,HFL_9_1,30,25,122,0,0,0,0.679
83,HFL_9_1,30,25,114,0,0,0,0.663
84,HFL_9_1,30,25,115,0,0,0,0.740
85,HFL_9_1,30,25,160,0,0,0,2.508
86,HFL_9_1,30,25,122,0,0,0,1.968
87,HFL_9_1,30,25,116,0,0,0,0.973
88,HFL_9_1,30,25,127,0,0,0,0.778
89,HFL_9_1,30,25,142,0,0,0,0.763
90,HFL_9_1,30,25,117,0,0,0,2.703
91,HFL_9_1,30,25,120,0,0,0,1.784
92,HFL_9_1,30,25,115,0,0,0,0.950
93,HFL_9_1,30,25,142,0,0,0,0.709
94,HFL_9_1,30,25,122,0,0,0,0.744
95,HFL_9_1,30,25,148,0,0,0,2.882
96,HFL_9_1,30,25,146,0,0,0,1.643
97,HFL_9_1,30,25,139,0,0,0,0.747
98,HFL_9_1,30,25,115,0,0,0,0.779
99,HFL_9_1,30,24,104,0,0,0,0.483
100,HFL_9_1,30,24,125,0,0,0,2.796
101,HFL_9_1,30,24,127,0,0,0,1.215
102,HFL_9_1,30,24,104,0,0,0,0.733
103,HFL_9_1,30,24,103,0,0,0,0.787
104,HFL_9_1,30,24,102,0,0,0,0.772
105,HFL_9_1,30,24,101,0,0,0,2.986
106,HFL_9_1,30,24,112,0,0,0,1.385
107,HFL_9_1,30,24,119,0,0,0,1.020
108,HFL_9_1,30,24,103,0,0,0,1.422
109,HFL_9_1,30,24,106,0,0,0,0.990
110,HFL_9_1,30,24,118,0,0,0,3.403
111,HFL_9_1,30,24,100,0,0,0,1.115
112,HFL_9_1,30,23,102,0,0,0,0.600
113,HFL_9_1,30,23,120,0,0,0,0.631
114,HFL_9_1,30,23,104,0,0,0,0.825
115,HFL_9_1,30,23,126,0,0,0,3.676
116,HFL_9_1,30,23,118,0,0,0,0.869
117,HFL_9_1,30,23,108,0,0,0,0.989
118,HFL_9_1,30,23,118,0,0,0,0.950
119,HFL_9_1,30,23,108,0,0,0,0.860
120,HFL_9_1,30,23,96,0,0,0,3.442
121,HFL_9_1,30,23,105,0,0,0,0.896
122,HFL_9_1,30,23,134,0,0,0,0.834
123,HFL_9_1,30,23,101,0,0,0,0.935
124,HFL_9_1,30,23,121,0,0,0,0.884
125,HFL_9_1,30,23,110,0,0,0,3.676
126,HFL_9_1,30,23,102,0,0,0,0.873
127,HFL_9_1,30,23,112,0,0,0,0.841
128,HFL_9_1,30,23,113,0,0,0,0.763
129,HFL_9_1,30,23,102,0,0,0,1.240
130,HFL_9_1,30,23,99,0,0,0,3.144
131,HFL_9_1,30,23,103,0,0,0,0.802
132,HFL_9_1,30,23,106,0,0,0,0.802
133,HFL_9_1,30,23,112,0,0,0,0.753
134,HFL_9_1,30,23,104,0,0,0,1.168
135,HFL_9_1,30,23,130,0,0,0,2.889
136,HFL_9_1,30,23,103,0,0,0,0.906
137,HFL_9_1,30,23,106,0,0,0,0.818
138,HFL_9_1,30,22,511,0,0,0,0.452
139,HFL_9_1,30,22,102,0,0,0,1.262
140,HFL_9_1,30,22,117,0,0,0,2.827
141,HFL_9_1,30,22,112,0,0,0,0.659
142,HFL_9_1,30,22,101,0,0,0,0.803
143,HFL_9_1,30,22,109,0,0,0,0.837
144,HFL_9_1,30,22,97,0,0,0,1.337
145,HFL_9_1,30,22,105,0,0,0,2.887
146,HFL_9_1,30,22,120,0,0,0,0.985
147,HFL_9_1,30,21,111,0,0,0,0.566
148,HFL_9_1,30,21,107,0,0,0,0.654
149,HFL_9_1,30,21,117,0,0,0,1.504
150,HFL_9_1,30,21,143,0,0,0,2.492
151,HFL_9_1,30,21,103,0,0,0,0.693
152,HFL_9_1,30,21,100,0,0,0,0.802
153,HFL_9_1,30,21,112,0,0,0,0.810
154,HFL_9_1,30,21,128,0,0,0,1.931
155,HFL_9_1,30,20,113,0,0,0,2.141
