block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,DISABLED,7,0,0,0,0,0,34.284
2,DISABLED,13,0,0,0,0,0,17.405
3,DISABLED,10,0,0,0,0,0,9.685
4,DISABLED,7,0,0,0,0,0,2.641
5,DISABLED,49,0,0,0,0,0,15.803
6,DISABLED,113,0,0,0,0,0,35.451
7,DISABLED,142,0,0,0,0,0,38.993
8,DISABLED,244,0,0,0,0,0,59.206
9,DISABLED,252,0,0,0,0,0,111.718
10,DISABLED,349,0,0,1,1,1,85.618
11,DISABLED,211,0,0,2,1,1,177.009
12,DISABLED,330,0,0,0,0,0,87.986
13,DISABLED,239,0,0,0,0,0,150.579
14,DISABLED,65,0,0,0,0,0,178.132
15,DISABLED,48,0,0,0,0,0,67.619
16,DISABLED,38,0,0,0,0,0,52.638
17,DISABLED,38,0,0,0,0,0,42.891
18,DISABLED,39,0,0,0,0,0,42.377
19,DISABLED,42,0,0,0,0,0,39.761
20,DISABLED,31,0,0,0,0,0,41.988
21,DISABLED,38,0,0,0,0,0,34.687
22,DISABLED,39,0,0,0,0,0,38.251
23,DISABLED,42,0,0,0,0,0,39.231
24,DISABLED,34,0,0,0,0,0,41.180
25,DISABLED,36,0,0,0,0,0,34.864
26,DISABLED,39,0,0,0,0,0,37.584
27,DISABLED,41,0,0,0,0,0,41.545
28,DISABLED,35,0,0,0,0,0,42.952
29,DISABLED,38,0,0,0,0,0,39.091
30,DISABLED,40,0,0,0,0,0,42.455
31,DISABLED,37,0,0,0,0,0,43.886
32,DISABLED,103,0,0,1,1,0,44.699
33,DISABLED,47,0,0,0,0,0,104.196
34,DISABLED,39,0,0,0,0,0,52.846
35,DISABLED,40,0,0,0,0,0,47.497
36,DISABLED,41,0,0,0,0,0,46.537
37,DISABLED,31,0,0,0,0,0,46.435
38,DISABLED,37,0,0,0,0,0,34.963
39,DISABLED,36,0,0,0,0,0,40.687
40,DISABLED,42,0,0,0,0,0,42.508
41,DISABLED,34,0,0,0,0,0,45.183
42,DISABLED,38,0,0,0,0,0,38.167
43,DISABLED,37,0,0,0,0,0,42.115
44,DISABLED,45,0,0,0,0,0,39.483
45,DISABLED,33,0,0,0,0,0,55.295
46,DISABLED,36,0,0,0,0,0,38.594
47,DISABLED,40,0,0,0,0,0,41.732
48,DISABLED,41,0,0,0,0,0,46.703
49,DISABLED,35,0,0,0,0,0,42.843
50,DISABLED,38,0,0,0,0,0,43.517
51,DISABLED,40,0,0,0,0,0,42.135
52,DISABLED,37,0,0,0,0,0,43.754
53,DISABLED,37,0,0,0,0,0,38.494
54,DISABLED,36,0,0,0,0,0,38.019
55,DISABLED,42,0,0,0,0,0,41.416
56,DISABLED,35,0,0,0,0,0,45.708
57,DISABLED,37,0,0,0,0,0,36.743
58,DISABLED,38,0,0,0,0,0,45.243
59,DISABLED,45,0,0,0,0,0,43.704
60,DISABLED,31,0,0,0,0,0,45.585
61,DISABLED,37,0,0,0,0,0,34.887
62,DISABLED,44,0,0,0,0,0,46.083
63,DISABLED,38,0,0,0,0,0,50.506
64,DISABLED,36,0,0,0,0,0,48.364
65,DISABLED,37,0,0,0,0,0,45.118
66,DISABLED,41,0,0,0,0,0,43.543
67,DISABLED,36,0,0,0,0,0,43.111
68,DISABLED,38,0,0,0,0,0,44.960
69,DISABLED,37,0,0,0,0,0,43.227
70,DISABLED,45,0,0,0,0,0,42.514
71,DISABLED,34,0,0,0,0,0,57.359
72,DISABLED,39,0,0,0,0,0,43.705
73,DISABLED,42,0,0,0,0,0,48.723
74,DISABLED,35,0,0,0,0,0,47.716
75,DISABLED,48,0,0,1,0,0,38.163
76,DISABLED,109,0,0,0,0,0,27.908
77,DISABLED,48,0,0,0,0,0,121.740
78,DISABLED,37,0,0,0,0,0,53.008
79,DISABLED,46,0,0,0,0,0,43.019
80,DISABLED,32,0,0,0,0,0,52.663
81,DISABLED,37,0,0,0,0,0,39.347
82,DISABLED,39,0,0,0,0,0,48.093
83,DISABLED,42,0,0,0,0,0,47.359
84,DISABLED,34,0,0,0,0,0,49.581
85,DISABLED,36,0,0,0,0,0,44.255
86,DISABLED,39,0,0,0,0,0,47.554
87,DISABLED,41,0,0,0,0,0,44.367
88,DISABLED,37,0,0,0,0,0,54.732
89,DISABLED,37,0,0,0,0,0,46.155
90,DISABLED,44,0,0,0,0,0,43.667
91,DISABLED,32,0,0,0,0,0,51.731
92,DISABLED,38,0,0,0,0,0,38.337
93,DISABLED,41,0,0,0,0,0,43.608
94,DISABLED,41,0,0,0,0,0,43.824
95,DISABLED,34,0,0,0,0,0,44.852
96,DISABLED,38,0,0,0,0,0,45.548
97,DISABLED,40,0,0,0,0,0,44.607
98,DISABLED,38,0,0,0,0,0,50.066
99,DISABLED,38,0,0,0,0,0,48.828
100,DISABLED,41,0,0,0,0,0,50.837
101,DISABLED,41,0,0,0,0,0,46.539
102,DISABLED,37,0,0,0,0,0,49.123
103,DISABLED,37,0,0,0,0,0,47.164
104,DISABLED,42,0,0,0,0,0,50.630
105,DISABLED,34,0,0,0,0,0,50.713
106,DISABLED,38,0,0,0,0,0,39.066
107,DISABLED,41,0,0,0,0,0,47.734
108,DISABLED,41,0,0,0,0,0,49.684
109,DISABLED,37,0,0,0,0,0,49.954
110,DISABLED,38,0,0,0,0,0,48.001
111,DISABLED,45,0,0,0,0,0,45.479
112,DISABLED,33,0,0,0,0,0,51.321
113,DISABLED,39,0,0,0,0,0,40.234
114,DISABLED,41,0,0,0,0,0,42.902
115,DISABLED,38,0,0,0,0,0,49.274
116,DISABLED,40,0,0,0,0,0,42.823
117,DISABLED,42,0,0,0,0,0,43.608
118,DISABLED,37,0,0,0,0,0,47.467
119,DISABLED,38,0,0,0,0,0,45.850
120,DISABLED,37,0,0,0,0,0,46.718
121,DISABLED,45,0,0,0,0,0,43.819
122,DISABLED,37,0,0,0,0,0,50.651
123,DISABLED,37,0,0,0,0,0,53.499
124,DISABLED,46,0,0,0,0,0,43.720
125,DISABLED,31,0,0,0,0,0,54.014
126,DISABLED,38,0,0,0,0,0,42.976
127,DISABLED,41,0,0,0,0,0,44.875
128,DISABLED,40,0,0,0,0,0,45.269
129,DISABLED,39,0,0,0,0,0,44.109
130,DISABLED,44,0,0,0,0,0,46.932
131,DISABLED,37,0,0,0,0,0,52.662
132,DISABLED,38,0,0,0,0,0,51.978
133,DISABLED,37,0,0,0,0,0,52.461
134,DISABLED,45,0,0,0,0,0,46.997
135,DISABLED,33,0,0,0,0,0,56.259
136,DISABLED,39,0,0,0,0,0,43.546
137,DISABLED,41,0,0,0,0,0,49.099
138,DISABLED,37,0,0,0,0,0,52.855
139,DISABLED,39,0,0,0,0,0,42.384
140,DISABLED,46,0,0,0,0,0,54.550
141,DISABLED,35,0,0,0,0,0,50.176
142,DISABLED,49,0,0,2,2,1,39.700
143,DISABLED,159,0,0,0,0,0,170.869
144,DISABLED,66,0,0,0,0,0,164.318
145,DISABLED,45,0,0,0,0,0,76.099
146,DISABLED,38,0,0,0,0,0,59.640
147,DISABLED,37,0,0,0,0,0,43.580
148,DISABLED,45,0,0,0,0,0,46.386
149,DISABLED,35,0,0,0,0,0,59.975
150,DISABLED,38,0,0,0,0,0,58.341
151,DISABLED,40,0,0,0,0,0,94.963
152,DISABLED,37,0,0,0,0,0,125.135
153,DISABLED,53,0,0,0,0,0,47.910
