block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,AL,10,9,9971,0,0,0,34.387
2,AL,13,12,123,0,0,0,17.833
3,AL,7,6,95,0,0,0,9.622
4,AL,3,0,1134,0,0,0,6.812
5,AL,53,23,1210,0,0,0,7.866
6,AL,108,78,1230,0,0,0,42.349
7,AL,124,94,939,0,0,0,34.879
8,AL,210,180,1793,0,0,0,53.958
9,AL,215,185,1580,1,1,1,100.937
10,AL,312,282,2242,0,0,0,80.779
11,AL,211,181,722,0,0,0,137.939
12,AL,265,235,1259,1,0,0,57.661
13,AL,188,158,1168,0,0,0,161.949
14,AL,264,234,1048,0,0,0,97.306
15,AL,174,144,604,0,0,0,113.262
16,AL,58,28,372,0,0,0,155.473
17,AL,53,23,419,0,0,0,58.519
18,AL,36,6,214,0,0,0,54.810
19,AL,35,5,199,0,0,0,38.126
20,AL,39,9,191,0,0,0,35.947
21,AL,41,11,206,0,0,0,39.400
22,AL,36,6,234,0,0,0,41.430
23,AL,36,6,113,0,0,0,38.357
24,AL,42,12,238,0,0,0,36.929
25,AL,37,7,177,0,0,0,42.511
26,AL,35,5,99,0,0,0,38.109
27,AL,40,10,120,0,0,0,37.612
28,AL,44,14,172,0,0,0,40.642
29,AL,35,5,137,0,0,0,45.696
30,AL,37,7,189,0,0,0,40.448
31,AL,42,12,162,0,0,0,42.921
32,AL,36,6,118,0,0,0,48.886
33,AL,36,6,128,0,0,0,39.908
34,AL,36,6,164,0,0,0,40.852
35,AL,48,18,168,0,0,0,41.465
36,AL,35,5,202,0,0,0,51.991
37,AL,37,7,122,0,0,0,47.997
38,AL,55,25,626,1,1,0,30.337
39,AL,135,105,265,0,0,0,39.441
40,AL,48,18,195,0,0,0,133.680
41,AL,45,15,120,0,0,0,52.718
42,AL,36,6,110,0,0,0,46.170
43,AL,36,6,96,0,0,0,37.470
44,AL,39,9,110,0,0,0,39.634
45,AL,39,9,100,0,0,0,42.274
46,AL,36,6,89,0,0,0,44.457
47,AL,36,6,93,0,0,0,37.867
48,AL,39,9,134,0,0,0,41.760
49,AL,40,10,125,0,0,0,42.314
50,AL,38,8,202,0,0,0,48.339
51,AL,36,6,103,0,0,0,39.615
