block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,AL,1,0,8582,0,0,0,34.712
2,AL,1,0,170,0,0,0,17.893
3,AL,1,0,58,0,0,0,8.789
4,AL,1,0,85,0,0,0,17.099
5,AL,1,0,50,0,0,0,0.483
6,AL,1,0,59,0,0,0,0.822
7,AL,1,0,74,0,0,0,0.180
8,AL,1,0,77,0,0,0,0.537
9,AL,1,0,56,0,0,0,0.434
10,AL,1,0,68,0,0,0,0.062
11,AL,1,0,84,0,0,0,0.079
12,AL,1,0,111,0,0,0,0.086
13,AL,1,0,65,0,0,0,0.070
14,AL,1,0,81,0,0,0,0.054
15,AL,1,0,142,0,0,0,0.070
16,AL,1,0,131,0,0,0,0.054
17,AL,1,0,69,0,0,0,0.101
18,AL,1,0,76,0,0,0,0.066
19,AL,1,0,86,0,0,0,0.070
20,AL,1,0,60,0,0,0,0.093
21,AL,1,0,54,0,0,0,0.477
22,AL,1,0,45,0,0,0,0.179
23,AL,1,0,66,0,0,0,0.759
24,AL,1,0,58,0,0,0,0.148
25,AL,1,0,50,0,0,0,0.450
26,AL,1,0,59,0,0,0,0.499
27,AL,1,0,50,0,0,0,0.429
28,AL,1,0,57,0,0,0,0.070
29,AL,1,0,57,0,0,0,0.070
30,AL,1,0,65,0,0,0,0.054
31,AL,14,13,1459,0,0,0,1.632
32,AL,29,28,486,0,0,0,1.636
33,AL,28,27,129,0,0,0,0.659
34,AL,27,26,155,0,0,0,1.417
35,AL,26,25,193,0,0,0,1.171
36,AL,30,28,312,0,0,0,2.213
37,AL,30,28,107,0,0,0,0.889
38,AL,30,28,106,0,0,0,0.815
39,AL,30,28,215,0,0,0,0.788
40,AL,30,28,100,0,0,0,0.866
41,AL,30,28,98,0,0,0,2.650
42,AL,30,28,104,0,0,0,0.936
43,AL,30,28,157,0,0,0,0.935
44,AL,30,28,108,0,0,0,0.849
45,AL,30,28,106,0,0,0,0.896
46,AL,30,28,118,0,0,0,2.729
47,AL,30,28,117,0,0,0,0.966
48,AL,30,28,93,0,0,0,0.949
49,AL,30,28,114,0,0,0,0.907
50,AL,30,28,202,0,0,0,0.888
51,AL,30,28,111,0,0,0,2.972
52,AL,30,28,98,0,0,0,1.005
53,AL,30,28,94,0,0,0,0.980
54,AL,30,28,156,0,0,0,0.990
55,AL,30,28,120,0,0,0,1.031
56,AL,30,28,98,0,0,0,3.229
57,AL,30,28,110,0,0,0,1.068
58,AL,30,28,112,0,0,0,1.330
59,AL,30,28,109,0,0,0,1.043
60,AL,30,28,102,0,0,0,1.667
61,AL,30,29,115,0,0,0,3.256
62,AL,30,28,91,0,0,0,0.530
63,AL,30,28,104,0,0,0,0.693
64,AL,30,28,120,0,0,0,0.709
65,AL,30,28,114,0,0,0,1.188
66,AL,30,28,110,0,0,0,2.999
67,AL,30,28,84,0,0,0,0.787
68,AL,30,28,103,0,0,0,0.732
69,AL,30,28,103,0,0,0,0.779
70,AL,30,28,113,0,0,0,1.355
71,AL,30,28,86,0,0,0,2.842
72,AL,30,28,75,0,0,0,0.927
73,AL,30,28,89,0,0,0,1.079
74,AL,30,28,85,0,0,0,1.363
75,AL,30,28,80,0,0,0,1.448
76,AL,30,28,84,0,0,0,2.926
77,AL,30,28,73,0,0,0,0.990
78,AL,30,28,73,0,0,0,0.934
79,AL,30,28,72,0,0,0,0.927
80,AL,30,28,92,0,0,0,1.706
81,AL,30,28,70,0,0,0,2.804
82,AL,30,28,116,0,0,0,0.974
83,AL,30,28,71,0,0,0,0.912
84,AL,30,28,69,0,0,0,0.928
85,AL,30,28,83,0,0,0,1.877
86,AL,30,28,74,0,0,0,2.526
87,AL,30,28,88,0,0,0,1.362
88,AL,30,28,71,0,0,0,0.950
89,AL,30,28,69,0,0,0,1.021
90,AL,30,28,70,0,0,0,2.240
91,AL,30,29,101,0,0,0,2.351
92,AL,30,28,112,0,0,0,0.962
93,AL,30,28,87,0,0,0,0.584
94,AL,30,28,80,0,0,0,0.670
95,AL,30,28,112,0,0,0,2.122
96,AL,30,28,106,0,0,0,1.895
97,AL,30,28,89,0,0,0,0.709
98,AL,30,28,98,0,0,0,0.841
99,AL,30,28,73,0,0,0,0.740
100,AL,30,28,73,0,0,0,2.399
101,AL,30,28,81,0,0,0,2.127
102,AL,30,28,76,0,0,0,0.818
103,AL,30,28,100,0,0,0,0.933
104,AL,30,28,73,0,0,0,0.883
105,AL,30,28,70,0,0,0,2.727
106,AL,30,28,81,0,0,0,1.583
107,AL,30,28,76,0,0,0,1.352
108,AL,30,28,75,0,0,0,0.888
109,AL,30,28,73,0,0,0,0.958
110,AL,30,28,91,0,0,0,2.982
111,AL,30,28,118,0,0,0,1.505
112,AL,30,28,72,0,0,0,0.927
113,AL,30,28,77,0,0,0,0.974
114,AL,30,28,80,0,0,0,0.900
115,AL,30,28,81,0,0,0,3.518
116,AL,30,28,88,0,0,0,1.308
117,AL,30,28,74,0,0,0,0.951
118,AL,30,28,76,0,0,0,1.020
119,AL,30,28,90,0,0,0,1.098
120,AL,30,28,86,0,0,0,3.591
121,AL,30,29,76,0,0,0,1.268
122,AL,30,28,75,0,0,0,0.662
123,AL,30,28,81,0,0,0,0.564
124,AL,30,28,118,0,0,0,0.607
125,AL,30,28,80,0,0,0,3.248
126,AL,30,28,87,0,0,0,0.814
