block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,HFL_9_1,1,0,15994,0,0,0,34.665
2,HFL_9_1,1,0,325,0,0,0,17.925
3,HFL_9_1,1,0,86,0,0,0,17.281
4,HFL_9_1,1,0,87,0,0,0,8.858
5,HFL_9_1,1,0,105,0,0,0,0.420
6,HFL_9_1,1,0,88,0,0,0,0.396
7,HFL_9_1,1,0,95,0,0,0,0.529
8,HFL_9_1,1,0,94,0,0,0,0.141
9,HFL_9_1,1,0,94,0,0,0,0.827
10,HFL_9_1,1,0,100,0,0,0,0.420
11,HFL_9_1,1,0,123,0,0,0,0.133
12,HFL_9_1,1,0,98,0,0,0,0.156
13,HFL_9_1,1,0,135,0,0,0,0.148
14,HFL_9_1,1,0,220,0,0,0,0.070
15,HFL_9_1,1,0,147,0,0,0,0.055
16,HFL_9_1,1,0,118,0,0,0,0.070
17,HFL_9_1,1,0,86,0,0,0,0.094
18,HFL_9_1,1,0,139,0,0,0,0.054
19,HFL_9_1,1,0,87,0,0,0,0.086
20,HFL_9_1,1,0,93,0,0,0,0.062
21,HFL_9_1,1,0,120,0,0,0,0.486
22,HFL_9_1,1,0,98,0,0,0,0.850
23,HFL_9_1,1,0,119,0,0,0,0.504
24,HFL_9_1,1,0,85,0,0,0,0.928
25,HFL_9_1,1,0,91,0,0,0,0.070
26,HFL_9_1,1,0,102,0,0,0,0.149
27,HFL_9_1,1,0,93,0,0,0,0.094
28,HFL_9_1,1,0,99,0,0,0,0.063
29,HFL_9_1,1,0,100,0,0,0,0.140
30,HFL_9_1,1,0,81,0,0,0,0.070
31,HFL_9_1,7,6,1847,0,0,0,1.313
32,HFL_9_1,29,28,569,0,0,0,1.898
33,HFL_9_1,28,27,230,0,0,0,0.582
34,HFL_9_1,27,26,259,0,0,0,1.085
35,HFL_9_1,26,25,180,0,0,0,0.679
36,HFL_9_1,30,28,1413,0,0,0,1.442
37,HFL_9_1,30,28,255,0,0,0,1.341
38,HFL_9_1,30,28,327,0,0,0,0.779
39,HFL_9_1,30,28,196,0,0,0,0.827
40,HFL_9_1,30,28,197,0,0,0,0.819
41,HFL_9_1,30,28,173,0,0,0,2.062
42,HFL_9_1,30,28,162,0,0,0,1.456
43,HFL_9_1,30,28,179,0,0,0,0.873
44,HFL_9_1,30,28,209,0,0,0,0.889
45,HFL_9_1,30,28,166,0,0,0,1.218
46,HFL_9_1,30,28,178,0,0,0,2.364
47,HFL_9_1,30,28,222,0,0,0,1.840
48,HFL_9_1,30,28,170,0,0,0,0.927
49,HFL_9_1,30,28,160,0,0,0,0.831
50,HFL_9_1,30,27,223,0,0,0,0.546
51,HFL_9_1,30,27,163,0,0,0,2.306
52,HFL_9_1,30,27,161,0,0,0,1.117
53,HFL_9_1,30,27,170,0,0,0,0.709
