block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,DISABLED,7,0,0,0,0,0,34.176
2,DISABLED,14,0,0,0,0,0,13.531
3,DISABLED,9,0,0,0,0,0,0.904
4,DISABLED,30,0,0,0,0,0,11.934
5,DISABLED,58,0,0,0,0,0,35.926
6,DISABLED,63,0,0,0,0,0,43.427
7,DISABLED,66,0,0,0,0,0,42.241
8,DISABLED,76,0,0,0,0,0,48.791
9,DISABLED,72,0,0,0,0,0,58.986
10,DISABLED,62,0,0,0,0,0,55.604
11,DISABLED,65,0,0,0,0,0,51.731
12,DISABLED,69,0,0,2,1,1,53.721
13,DISABLED,46,0,0,0,0,0,57.445
14,DISABLED,46,0,0,0,0,0,41.225
15,DISABLED,38,0,0,0,0,0,41.150
16,DISABLED,37,0,0,0,0,0,36.986
17,DISABLED,47,0,0,0,0,0,38.388
18,DISABLED,42,0,0,0,0,0,48.493
19,DISABLED,44,0,0,0,0,0,40.752
20,DISABLED,39,0,0,0,0,0,45.009
21,DISABLED,37,0,0,0,0,0,40.583
22,DISABLED,48,0,0,0,0,0,37.679
23,DISABLED,38,0,0,0,0,0,47.880
24,DISABLED,34,0,0,0,0,0,42.021
25,DISABLED,44,0,0,0,0,0,36.504
26,DISABLED,39,0,0,0,0,0,44.359
27,DISABLED,36,0,0,0,0,0,39.888
28,DISABLED,37,0,0,0,0,0,36.660
29,DISABLED,46,0,0,0,0,0,39.618
30,DISABLED,34,0,0,0,0,0,43.390
31,DISABLED,34,0,0,0,0,0,38.586
32,DISABLED,42,0,0,0,0,0,37.735
33,DISABLED,41,0,0,0,0,0,43.734
34,DISABLED,35,0,0,0,0,0,45.464
35,DISABLED,37,0,0,0,0,0,37.988
36,DISABLED,42,0,0,0,0,0,41.767
37,DISABLED,36,0,0,0,0,0,46.588
38,DISABLED,36,0,0,0,0,0,38.906
39,DISABLED,39,0,0,0,0,0,41.882
40,DISABLED,40,0,0,0,0,0,44.375
41,DISABLED,36,0,0,0,0,0,42.903
42,DISABLED,36,0,0,0,0,0,40.972
43,DISABLED,41,0,0,0,0,0,39.197
44,DISABLED,41,0,0,0,0,0,46.500
45,DISABLED,34,0,0,0,0,0,44.757
46,DISABLED,34,0,0,0,0,0,40.027
47,DISABLED,44,0,0,0,0,0,40.723
48,DISABLED,39,0,0,0,0,0,48.508
49,DISABLED,35,0,0,0,0,0,43.551
50,DISABLED,37,0,0,0,0,0,41.103
51,DISABLED,43,0,0,0,0,0,41.402
52,DISABLED,36,0,0,0,0,0,46.810
53,DISABLED,36,0,0,0,0,0,41.380
54,DISABLED,42,0,0,0,0,0,40.359
55,DISABLED,41,0,0,0,0,0,45.888
56,DISABLED,33,0,0,0,0,0,40.993
57,DISABLED,35,0,0,0,0,0,38.357
58,DISABLED,105,0,0,1,1,0,39.499
59,DISABLED,44,0,0,0,0,0,116.048
60,DISABLED,45,0,0,0,0,0,47.472
61,DISABLED,38,0,0,0,0,0,50.007
62,DISABLED,33,0,0,0,0,0,40.946
63,DISABLED,34,0,0,0,0,0,38.312
64,DISABLED,42,0,0,0,0,0,37.110
65,DISABLED,41,0,0,0,0,0,49.122
66,DISABLED,34,0,0,0,0,0,44.603
67,DISABLED,34,0,0,0,0,0,46.203
68,DISABLED,43,0,0,0,0,0,39.450
