block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,DISABLED,1,0,0,0,0,0,34.642
2,DISABLED,1,0,0,0,0,0,17.925
3,DISABLED,1,0,0,0,0,0,8.932
4,DISABLED,1,0,0,0,0,0,8.859
5,DISABLED,1,0,0,0,0,0,0.495
6,DISABLED,1,0,0,0,0,0,0.418
7,DISABLED,1,0,0,0,0,0,0.047
8,DISABLED,1,0,0,0,0,0,0.126
9,DISABLED,1,0,0,0,0,0,0.125
10,DISABLED,1,0,0,0,0,0,0.755
11,DISABLED,1,0,0,0,0,0,0.133
12,DISABLED,1,0,0,0,0,0,0.125
13,DISABLED,1,0,0,0,0,0,0.116
14,DISABLED,1,0,0,0,0,0,0.070
15,DISABLED,1,0,0,0,0,0,0.062
16,DISABLED,1,0,0,0,0,0,0.055
17,DISABLED,1,0,0,0,0,0,0.070
18,DISABLED,1,0,0,0,0,0,0.093
19,DISABLED,1,0,0,0,0,0,0.062
20,DISABLED,1,0,0,0,0,0,0.177
21,DISABLED,1,0,0,0,0,0,0.416
22,DISABLED,1,0,0,0,0,0,0.054
23,DISABLED,1,0,0,0,0,0,0.213
24,DISABLED,1,0,0,0,0,0,0.569
25,DISABLED,1,0,0,0,0,0,0.422
26,DISABLED,1,0,0,0,0,0,0.397
27,DISABLED,1,0,0,0,0,0,0.078
28,DISABLED,1,0,0,0,0,0,0.148
29,DISABLED,1,0,0,0,0,0,0.070
30,DISABLED,1,0,0,0,0,0,0.403
31,DISABLED,5,0,0,0,0,0,1.210
32,DISABLED,29,0,0,0,0,0,1.972
33,DISABLED,28,0,0,0,0,0,1.078
34,DISABLED,27,0,0,0,0,0,0.702
35,DISABLED,26,0,0,0,0,0,1.032
36,DISABLED,30,0,0,0,0,0,1.698
37,DISABLED,30,0,0,0,0,0,1.422
38,DISABLED,30,0,0,0,0,0,0.787
39,DISABLED,30,0,0,0,0,0,0.787
40,DISABLED,30,0,0,0,0,0,0.849
41,DISABLED,30,0,0,0,0,0,1.746
42,DISABLED,30,0,0,0,0,0,2.259
43,DISABLED,30,0,0,0,0,0,1.309
44,DISABLED,30,0,0,0,0,0,0.888
45,DISABLED,30,0,0,0,0,0,0.981
46,DISABLED,30,0,0,0,0,0,2.704
47,DISABLED,30,0,0,0,0,0,1.247
48,DISABLED,30,0,0,0,0,0,0.746
49,DISABLED,30,0,0,0,0,0,0.872
50,DISABLED,30,0,0,0,0,0,0.959
51,DISABLED,30,0,0,0,0,0,2.893
52,DISABLED,30,0,0,0,0,0,1.052
53,DISABLED,30,0,0,0,0,0,1.028
54,DISABLED,30,0,0,0,0,0,0.942
55,DISABLED,30,0,0,0,0,0,1.005
56,DISABLED,30,0,0,0,0,0,3.286
57,DISABLED,30,0,0,0,0,0,0.943
58,DISABLED,30,0,0,0,0,0,0.981
59,DISABLED,30,0,0,0,0,0,1.090
60,DISABLED,30,0,0,0,0,0,1.113
61,DISABLED,30,0,0,0,0,0,4.002
62,DISABLED,30,0,0,0,0,0,0.459
63,DISABLED,30,0,0,0,0,0,0.669
64,DISABLED,30,0,0,0,0,0,1.012
65,DISABLED,30,0,0,0,0,0,0.764
66,DISABLED,30,0,0,0,0,0,3.521
67,DISABLED,30,0,0,0,0,0,0.753
68,DISABLED,30,0,0,0,0,0,0.911
69,DISABLED,30,0,0,0,0,0,0.771
70,DISABLED,30,0,0,0,0,0,0.779
71,DISABLED,30,0,0,0,0,0,3.536
72,DISABLED,30,0,0,0,0,0,0.861
73,DISABLED,30,0,0,0,0,0,0.905
74,DISABLED,30,0,0,0,0,0,0.857
75,DISABLED,30,0,0,0,0,0,1.004
76,DISABLED,30,0,0,0,0,0,3.420
77,DISABLED,30,0,0,0,0,0,0.935
78,DISABLED,30,0,0,0,0,0,0.896
79,DISABLED,30,0,0,0,0,0,0.975
80,DISABLED,30,0,0,0,0,0,1.200
81,DISABLED,30,0,0,0,0,0,3.255
82,DISABLED,30,0,0,0,0,0,0.903
83,DISABLED,30,0,0,0,0,0,1.000
84,DISABLED,30,0,0,0,0,0,1.013
85,DISABLED,30,0,0,0,0,0,1.434
86,DISABLED,30,0,0,0,0,0,2.952
87,DISABLED,30,0,0,0,0,0,1.036
88,DISABLED,30,0,0,0,0,0,0.997
89,DISABLED,30,0,0,0,0,0,0.989
90,DISABLED,30,0,0,0,0,0,1.593
91,DISABLED,30,0,0,0,0,0,3.306
92,DISABLED,30,0,0,0,0,0,0.514
93,DISABLED,30,0,0,0,0,0,0.694
94,DISABLED,30,0,0,0,0,0,0.646
95,DISABLED,30,0,0,0,0,0,1.278
96,DISABLED,30,0,0,0,0,0,2.625
97,DISABLED,30,0,0,0,0,0,0.678
98,DISABLED,30,0,0,0,0,0,0.779
99,DISABLED,30,0,0,0,0,0,0.740
100,DISABLED,30,0,0,0,0,0,1.737
101,DISABLED,30,0,0,0,0,0,2.452
102,DISABLED,30,0,0,0,0,0,1.347
103,DISABLED,30,0,0,0,0,0,0.841
104,DISABLED,30,0,0,0,0,0,0.833
105,DISABLED,30,0,0,0,0,0,2.115
106,DISABLED,30,0,0,0,0,0,2.216
107,DISABLED,30,0,0,0,0,0,0.894
108,DISABLED,30,0,0,0,0,0,1.347
109,DISABLED,30,0,0,0,0,0,1.253
110,DISABLED,30,0,0,0,0,0,2.325
111,DISABLED,30,0,0,0,0,0,2.127
112,DISABLED,30,0,0,0,0,0,0.974
113,DISABLED,30,0,0,0,0,0,0.966
114,DISABLED,30,0,0,0,0,0,1.012
115,DISABLED,30,0,0,0,0,0,2.856
116,DISABLED,30,0,0,0,0,0,1.932
117,DISABLED,30,0,0,0,0,0,1.145
118,DISABLED,30,0,0,0,0,0,0.948
119,DISABLED,30,0,0,0,0,0,1.152
120,DISABLED,30,0,0,0,0,0,3.350
121,DISABLED,30,0,0,0,0,0,1.664
122,DISABLED,30,0,0,0,0,0,0.529
123,DISABLED,30,0,0,0,0,0,0.748
124,DISABLED,30,0,0,0,0,0,0.693
125,DISABLED,30,0,0,0,0,0,2.735
126,DISABLED,30,0,0,0,0,0,1.200
127,DISABLED,30,0,0,0,0,0,0.866
128,DISABLED,30,0,0,0,0,0,0.791
129,DISABLED,30,0,0,0,0,0,0.771
130,DISABLED,30,0,0,0,0,0,3.287
131,DISABLED,30,0,0,0,0,0,0.944
132,DISABLED,30,0,0,0,0,0,0.841
133,DISABLED,30,0,0,0,0,0,0.826
134,DISABLED,30,0,0,0,0,0,0.846
135,DISABLED,30,0,0,0,0,0,3.381
136,DISABLED,30,0,0,0,0,0,1.021
137,DISABLED,30,0,0,0,0,0,0.982
138,DISABLED,30,0,0,0,0,0,1.005
139,DISABLED,30,0,0,0,0,0,0.942
140,DISABLED,30,0,0,0,0,0,3.559
141,DISABLED,30,0,0,0,0,0,0.999
