block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,HFL_9_1,1,0,15735,0,0,0,34.642
2,HFL_9_1,1,0,302,0,0,0,1.201
3,HFL_9_1,1,0,81,0,0,0,17.283
4,HFL_9_1,1,0,109,0,0,0,8.524
5,HFL_9_1,1,0,108,0,0,0,8.497
6,HFL_9_1,1,0,105,0,0,0,0.409
7,HFL_9_1,1,0,114,0,0,0,0.187
8,HFL_9_1,1,0,151,0,0,0,0.419
9,HFL_9_1,1,0,114,0,0,0,0.132
10,HFL_9_1,1,0,101,0,0,0,0.145
11,HFL_9_1,1,0,120,0,0,0,0.417
12,HFL_9_1,1,0,97,0,0,0,0.101
13,HFL_9_1,1,0,108,0,0,0,0.055
14,HFL_9_1,1,0,97,0,0,0,0.062
15,HFL_9_1,1,0,96,0,0,0,0.068
16,HFL_9_1,1,0,138,0,0,0,0.070
17,HFL_9_1,1,0,84,0,0,0,0.101
18,HFL_9_1,1,0,79,0,0,0,0.063
19,HFL_9_1,1,0,77,0,0,0,0.054
20,HFL_9_1,1,0,111,0,0,0,0.178
21,HFL_9_1,1,0,121,0,0,0,0.824
22,HFL_9_1,1,0,106,0,0,0,0.514
23,HFL_9_1,1,0,91,0,0,0,0.553
24,HFL_9_1,1,0,125,0,0,0,0.552
25,HFL_9_1,1,0,120,0,0,0,0.070
26,HFL_9_1,1,0,125,0,0,0,0.070
27,HFL_9_1,1,0,104,0,0,0,0.501
28,HFL_9_1,1,0,125,0,0,0,0.063
29,HFL_9_1,1,0,117,0,0,0,0.062
30,HFL_9_1,1,0,141,0,0,0,0.070
31,HFL_9_1,30,29,2217,0,0,0,2.478
32,HFL_9_1,29,28,411,0,0,0,1.098
33,HFL_9_1,28,27,178,0,0,0,1.079
34,HFL_9_1,27,26,160,0,0,0,0.663
35,HFL_9_1,30,28,1954,0,0,0,0.919
36,HFL_9_1,30,28,264,0,0,0,2.120
37,HFL_9_1,30,28,247,0,0,0,0.740
38,HFL_9_1,30,28,331,0,0,0,0.850
39,HFL_9_1,30,28,352,0,0,0,0.818
40,HFL_9_1,30,28,183,0,0,0,1.543
41,HFL_9_1,30,28,190,0,0,0,1.964
42,HFL_9_1,30,28,189,0,0,0,1.208
43,HFL_9_1,30,28,249,0,0,0,1.358
44,HFL_9_1,30,28,177,0,0,0,0.922
45,HFL_9_1,30,28,251,0,0,0,1.473
46,HFL_9_1,30,28,225,0,0,0,2.190
47,HFL_9_1,30,28,184,0,0,0,0.806
48,HFL_9_1,30,28,164,0,0,0,1.289
49,HFL_9_1,30,28,172,0,0,0,1.335
50,HFL_9_1,30,27,225,0,0,0,1.443
51,HFL_9_1,30,27,175,0,0,0,1.782
52,HFL_9_1,30,27,263,0,0,0,0.707
53,HFL_9_1,30,27,169,0,0,0,0.753
54,HFL_9_1,30,27,154,0,0,0,0.709
55,HFL_9_1,30,27,237,0,0,0,2.080
56,HFL_9_1,30,27,166,0,0,0,1.823
57,HFL_9_1,30,27,163,0,0,0,0.873
58,HFL_9_1,30,27,176,0,0,0,0.826
59,HFL_9_1,30,27,161,0,0,0,0.904
60,HFL_9_1,30,27,193,0,0,0,2.667
61,HFL_9_1,30,27,175,0,0,0,1.752
62,HFL_9_1,30,27,196,0,0,0,1.395
63,HFL_9_1,30,27,188,0,0,0,0.888
64,HFL_9_1,30,27,204,0,0,0,0.910
65,HFL_9_1,30,27,159,0,0,0,3.055
66,HFL_9_1,30,27,145,0,0,0,1.419
67,HFL_9_1,30,27,176,0,0,0,0.950
68,HFL_9_1,30,26,274,0,0,0,0.538
69,HFL_9_1,30,26,169,0,0,0,0.646
70,HFL_9_1,30,26,104,0,0,0,3.016
71,HFL_9_1,30,26,104,0,0,0,0.965
72,HFL_9_1,30,26,111,0,0,0,0.749
73,HFL_9_1,30,26,115,0,0,0,1.247
74,HFL_9_1,30,26,135,0,0,0,0.752
75,HFL_9_1,30,26,107,0,0,0,3.248
76,HFL_9_1,30,26,117,0,0,0,0.962
77,HFL_9_1,30,26,105,0,0,0,0.927
78,HFL_9_1,30,26,121,0,0,0,0.916
79,HFL_9_1,30,26,112,0,0,0,0.926
80,HFL_9_1,30,26,131,0,0,0,3.505
81,HFL_9_1,30,25,751,0,0,0,0.507
82,HFL_9_1,30,25,108,0,0,0,0.686
83,HFL_9_1,30,25,104,0,0,0,0.697
84,HFL_9_1,30,25,101,0,0,0,1.044
85,HFL_9_1,30,25,120,0,0,0,3.617
86,HFL_9_1,30,25,144,0,0,0,0.895
87,HFL_9_1,30,25,112,0,0,0,0.950
88,HFL_9_1,30,25,111,0,0,0,0.834
89,HFL_9_1,30,25,103,0,0,0,0.787
90,HFL_9_1,30,25,123,0,0,0,3.770
91,HFL_9_1,30,25,107,0,0,0,0.992
92,HFL_9_1,30,25,112,0,0,0,0.841
93,HFL_9_1,30,25,119,0,0,0,0.806
94,HFL_9_1,30,25,119,0,0,0,0.826
95,HFL_9_1,30,25,126,0,0,0,3.255
96,HFL_9_1,30,25,149,0,0,0,0.786
97,HFL_9_1,30,25,110,0,0,0,0.803
98,HFL_9_1,30,25,158,0,0,0,0.818
99,HFL_9_1,30,24,103,0,0,0,0.647
100,HFL_9_1,30,24,102,0,0,0,3.139
101,HFL_9_1,30,24,155,0,0,0,0.678
102,HFL_9_1,30,24,120,0,0,0,0.776
103,HFL_9_1,30,24,104,0,0,0,0.651
104,HFL_9_1,30,24,137,0,0,0,0.928
105,HFL_9_1,30,24,128,0,0,0,3.146
106,HFL_9_1,30,24,128,0,0,0,1.091
107,HFL_9_1,30,24,110,0,0,0,1.017
108,HFL_9_1,30,24,112,0,0,0,1.000
109,HFL_9_1,30,24,97,0,0,0,1.482
110,HFL_9_1,30,24,135,0,0,0,3.162
111,HFL_9_1,30,24,116,0,0,0,0.880
112,HFL_9_1,30,23,102,0,0,0,0.576
113,HFL_9_1,30,23,110,0,0,0,0.603
114,HFL_9_1,30,23,105,0,0,0,1.870
115,HFL_9_1,30,23,144,0,0,0,2.882
116,HFL_9_1,30,23,113,0,0,0,0.896
117,HFL_9_1,30,23,98,0,0,0,1.044
118,HFL_9_1,30,23,106,0,0,0,0.957
119,HFL_9_1,30,23,112,0,0,0,1.776
120,HFL_9_1,30,23,104,0,0,0,2.625
121,HFL_9_1,30,23,106,0,0,0,0.809
122,HFL_9_1,30,23,110,0,0,0,0.849
123,HFL_9_1,30,23,115,0,0,0,0.795
124,HFL_9_1,30,23,101,0,0,0,1.869
125,HFL_9_1,30,23,110,0,0,0,2.470
126,HFL_9_1,30,23,107,0,0,0,0.799
127,HFL_9_1,30,23,107,0,0,0,0.908
128,HFL_9_1,30,23,135,0,0,0,0.795
129,HFL_9_1,30,23,101,0,0,0,1.978
130,HFL_9_1,30,23,136,0,0,0,2.221
131,HFL_9_1,30,23,125,0,0,0,0.708
132,HFL_9_1,30,23,103,0,0,0,0.889
133,HFL_9_1,30,23,105,0,0,0,1.228
134,HFL_9_1,30,23,90,0,0,0,2.057
135,HFL_9_1,30,23,108,0,0,0,1.992
136,HFL_9_1,30,23,113,0,0,0,0.898
137,HFL_9_1,30,23,98,0,0,0,0.904
138,HFL_9_1,30,22,501,0,0,0,0.468
139,HFL_9_1,30,22,134,0,0,0,2.215
140,HFL_9_1,30,22,127,0,0,0,1.675
141,HFL_9_1,30,22,112,0,0,0,1.148
142,HFL_9_1,30,22,128,0,0,0,0.857
143,HFL_9_1,30,22,141,0,0,0,0.783
144,HFL_9_1,30,22,118,0,0,0,2.524
145,HFL_9_1,30,22,136,0,0,0,1.519
146,HFL_9_1,30,22,143,0,0,0,1.022
147,HFL_9_1,30,21,130,0,0,0,0.599
148,HFL_9_1,30,21,112,0,0,0,0.700
149,HFL_9_1,30,21,119,0,0,0,2.686
150,HFL_9_1,30,21,100,0,0,0,1.356
151,HFL_9_1,30,21,117,0,0,0,0.667
152,HFL_9_1,30,21,137,0,0,0,0.911
153,HFL_9_1,30,21,132,0,0,0,0.795
154,HFL_9_1,30,21,101,0,0,0,3.069
155,HFL_9_1,30,20,114,0,0,0,0.904
156,HFL_9_1,30,20,105,0,0,0,0.631
157,HFL_9_1,30,20,113,0,0,0,0.701
158,HFL_9_1,30,20,109,0,0,0,0.786
159,HFL_9_1,30,20,126,0,0,0,3.125
160,HFL_9_1,30,20,110,0,0,0,1.106
161,HFL_9_1,30,20,102,0,0,0,0.881
162,HFL_9_1,30,20,110,0,0,0,1.028
163,HFL_9_1,30,20,95,0,0,0,0.959
164,HFL_9_1,30,20,125,0,0,0,3.601
165,HFL_9_1,30,20,144,0,0,0,0.981
166,HFL_9_1,30,20,168,0,0,0,0.966
167,HFL_9_1,30,20,111,0,0,0,0.966
168,HFL_9_1,30,20,136,0,0,0,0.912
169,HFL_9_1,30,20,129,0,0,0,3.381
170,HFL_9_1,30,20,106,0,0,0,0.900
171,HFL_9_1,30,20,115,0,0,0,0.841
172,HFL_9_1,30,20,141,0,0,0,0.966
173,HFL_9_1,30,20,110,0,0,0,0.857
174,HFL_9_1,30,19,100,0,0,0,3.085
175,HFL_9_1,30,19,105,0,0,0,0.950
176,HFL_9_1,30,19,121,0,0,0,0.888
177,HFL_9_1,30,19,171,0,0,0,0.919
178,HFL_9_1,30,19,110,0,0,0,0.857
179,HFL_9_1,30,19,132,0,0,0,3.599
180,HFL_9_1,30,19,136,0,0,0,0.941
181,HFL_9_1,30,19,127,0,0,0,0.923
182,HFL_9_1,30,19,143,0,0,0,0.756
183,HFL_9_1,30,19,112,0,0,0,0.911
184,HFL_9_1,30,19,106,0,0,0,3.484
185,HFL_9_1,30,19,126,0,0,0,0.763
186,HFL_9_1,30,19,122,0,0,0,0.888
187,HFL_9_1,30,19,139,0,0,0,0.950
188,HFL_9_1,30,19,104,0,0,0,0.927
189,HFL_9_1,30,19,131,0,0,0,3.174
190,HFL_9_1,30,19,156,0,0,0,0.872
191,HFL_9_1,30,19,104,0,0,0,0.811
192,HFL_9_1,30,19,107,0,0,0,0.873
193,HFL_9_1,30,19,142,0,0,0,1.231
194,HFL_9_1,30,19,100,0,0,0,3.150
195,HFL_9_1,30,19,144,0,0,0,0.774
196,HFL_9_1,30,19,105,0,0,0,0.872
197,HFL_9_1,30,19,105,0,0,0,0.767
198,HFL_9_1,30,19,126,0,0,0,1.526
199,HFL_9_1,30,19,168,0,0,0,2.476
200,HFL_9_1,30,19,133,0,0,0,0.662
201,HFL_9_1,30,19,108,0,0,0,0.762
202,HFL_9_1,30,19,122,0,0,0,0.752
203,HFL_9_1,30,19,115,0,0,0,1.512
204,HFL_9_1,30,19,123,0,0,0,2.641
205,HFL_9_1,30,19,108,0,0,0,0.772
206,HFL_9_1,30,19,110,0,0,0,0.795
