block_num,last_mode,tx_count,warm_hits,sched_us,g0,g1,g2,alloc_mb
1,HFL_9_1,1,0,16305,0,0,0,34.549
2,HFL_9_1,1,0,266,0,0,0,1.169
3,HFL_9_1,1,0,89,0,0,0,17.312
4,HFL_9_1,1,0,88,0,0,0,8.507
5,HFL_9_1,1,0,94,0,0,0,8.775
6,HFL_9_1,1,0,97,0,0,0,0.156
7,HFL_9_1,1,0,99,0,0,0,0.172
8,HFL_9_1,1,0,99,0,0,0,0.481
9,HFL_9_1,1,0,85,0,0,0,0.403
10,HFL_9_1,1,0,112,0,0,0,0.070
11,HFL_9_1,1,0,114,0,0,0,0.062
12,HFL_9_1,1,0,133,0,0,0,0.164
13,HFL_9_1,1,0,77,0,0,0,0.428
14,HFL_9_1,1,0,126,0,0,0,0.062
15,HFL_9_1,1,0,152,0,0,0,0.125
16,HFL_9_1,1,0,95,0,0,0,0.078
17,HFL_9_1,1,0,114,0,0,0,0.164
18,HFL_9_1,1,0,89,0,0,0,0.417
19,HFL_9_1,1,0,84,0,0,0,0.054
20,HFL_9_1,1,0,108,0,0,0,0.162
21,HFL_9_1,1,0,95,0,0,0,0.755
22,HFL_9_1,1,0,115,0,0,0,0.175
23,HFL_9_1,1,0,89,0,0,0,0.508
24,HFL_9_1,1,0,90,0,0,0,0.184
25,HFL_9_1,1,0,106,0,0,0,0.420
26,HFL_9_1,1,0,105,0,0,0,0.117
27,HFL_9_1,1,0,93,0,0,0,0.524
28,HFL_9_1,1,0,85,0,0,0,0.054
29,HFL_9_1,1,0,117,0,0,0,0.085
30,HFL_9_1,1,0,116,0,0,0,0.070
31,HFL_9_1,9,8,1777,0,0,0,1.389
32,HFL_9_1,29,28,455,0,0,0,1.769
33,HFL_9_1,27,26,188,0,0,0,0.296
34,HFL_9_1,25,24,161,0,0,0,1.016
35,HFL_9_1,23,22,165,0,0,0,0.269
36,HFL_9_1,30,28,1593,0,0,0,1.015
37,HFL_9_1,30,28,170,0,0,0,0.795
38,HFL_9_1,30,28,190,0,0,0,0.272
39,HFL_9_1,30,28,179,0,0,0,0.288
40,HFL_9_1,30,28,145,0,0,0,0.285
41,HFL_9_1,30,28,184,0,0,0,1.188
